transaction_id,user_id,transaction_timestamp,transaction_type,amount_usd,payment_method,currency
txn_20260217_715,user_397,2026-02-18 00:57:36.470285,purchase,18.66,paypal,USD
txn_20260217_716,user_361,2026-02-17 22:23:36.470285,rental,6.92,google_pay,USD
txn_20260217_717,user_895,2026-02-17 12:39:36.470285,ad_revenue,0.26,google_pay,USD
txn_20260217_718,user_252,2026-02-17 21:14:36.470285,ad_revenue,0.02,google_pay,USD
txn_20260217_719,user_488,2026-02-18 05:35:36.470285,subscription,19.99,google_pay,USD
txn_20260217_720,user_439,2026-02-17 12:44:36.470285,ad_revenue,0.39,credit_card,USD
txn_20260217_721,user_170,2026-02-17 12:28:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_722,user_520,2026-02-18 06:50:36.470285,rental,6.06,credit_card,USD
txn_20260217_723,user_46,2026-02-18 03:37:36.470285,subscription,9.99,paypal,USD
txn_20260217_724,user_56,2026-02-18 10:19:36.470285,subscription,9.99,credit_card,USD
txn_20260217_725,user_504,2026-02-17 13:22:36.470285,ad_revenue,0.37,apple_pay,USD
txn_20260217_726,user_764,2026-02-18 07:09:36.470285,purchase,12.41,google_pay,USD
txn_20260217_727,user_495,2026-02-17 11:01:36.470285,purchase,12.89,credit_card,USD
txn_20260217_728,user_67,2026-02-17 11:09:36.470285,ad_revenue,0.32,paypal,USD
txn_20260217_729,user_431,2026-02-17 11:02:36.470285,rental,6.69,apple_pay,USD
txn_20260217_730,user_489,2026-02-17 23:49:36.470285,rental,6.19,paypal,USD
txn_20260217_731,user_353,2026-02-17 16:11:36.470285,subscription,19.99,credit_card,USD
txn_20260217_732,user_259,2026-02-17 13:01:36.470285,ad_revenue,0.06,credit_card,USD
txn_20260217_733,user_875,2026-02-17 10:36:36.470285,subscription,14.99,google_pay,USD
txn_20260217_734,user_407,2026-02-17 23:09:36.470285,subscription,9.99,credit_card,USD
txn_20260217_735,user_130,2026-02-18 05:22:36.470285,rental,5.56,credit_card,USD
txn_20260217_736,user_555,2026-02-18 05:38:36.470285,rental,5.92,credit_card,USD
txn_20260217_737,user_816,2026-02-17 15:12:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_738,user_298,2026-02-17 15:35:36.470285,ad_revenue,0.49,credit_card,USD
txn_20260217_739,user_694,2026-02-17 22:20:36.470285,rental,6.15,credit_card,USD
txn_20260217_740,user_124,2026-02-17 12:41:36.470285,subscription,9.99,credit_card,USD
txn_20260217_741,user_457,2026-02-18 02:56:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_742,user_918,2026-02-17 11:58:36.470285,rental,5.76,paypal,USD
txn_20260217_743,user_440,2026-02-17 17:42:36.470285,subscription,9.99,paypal,USD
txn_20260217_744,user_9,2026-02-17 11:45:36.470285,subscription,9.99,paypal,USD
txn_20260217_745,user_715,2026-02-17 23:59:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_746,user_433,2026-02-18 09:19:36.470285,purchase,19.25,credit_card,USD
txn_20260217_747,user_47,2026-02-18 09:17:36.470285,subscription,19.99,paypal,USD
txn_20260217_748,user_652,2026-02-17 13:29:36.470285,rental,4.7,google_pay,USD
txn_20260217_749,user_899,2026-02-17 19:13:36.470285,ad_revenue,0.37,apple_pay,USD
txn_20260217_750,user_763,2026-02-18 02:07:36.470285,rental,6.06,paypal,USD
txn_20260217_751,user_6,2026-02-17 15:03:36.470285,rental,5.15,credit_card,USD
txn_20260217_752,user_843,2026-02-18 00:32:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_753,user_693,2026-02-17 10:44:36.470285,rental,6.34,apple_pay,USD
txn_20260217_754,user_288,2026-02-17 13:14:36.470285,purchase,23.28,credit_card,USD
txn_20260217_755,user_264,2026-02-17 19:08:36.470285,subscription,9.99,credit_card,USD
txn_20260217_756,user_189,2026-02-17 15:25:36.470285,subscription,9.99,google_pay,USD
txn_20260217_757,user_552,2026-02-17 17:08:36.470285,subscription,14.99,credit_card,USD
txn_20260217_758,user_833,2026-02-18 09:19:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_759,user_693,2026-02-18 04:42:36.470285,subscription,19.99,paypal,USD
txn_20260217_760,user_928,2026-02-17 23:07:36.470285,subscription,14.99,google_pay,USD
txn_20260217_761,user_360,2026-02-17 18:52:36.470285,ad_revenue,0.11,apple_pay,USD
txn_20260217_762,user_835,2026-02-17 17:08:36.470285,subscription,14.99,paypal,USD
txn_20260217_763,user_155,2026-02-18 07:00:36.470285,subscription,9.99,credit_card,USD
txn_20260217_764,user_747,2026-02-17 19:55:36.470285,purchase,15.85,google_pay,USD
txn_20260217_765,user_657,2026-02-17 21:44:36.470285,rental,6.64,paypal,USD
txn_20260217_766,user_217,2026-02-17 10:53:36.470285,subscription,9.99,paypal,USD
txn_20260217_767,user_421,2026-02-18 07:13:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_768,user_528,2026-02-17 12:30:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_769,user_452,2026-02-17 12:48:36.470285,subscription,19.99,credit_card,USD
txn_20260217_770,user_580,2026-02-17 21:47:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_771,user_286,2026-02-17 15:22:36.470285,ad_revenue,0.41,apple_pay,USD
txn_20260217_772,user_444,2026-02-18 09:33:36.470285,subscription,9.99,google_pay,USD
txn_20260217_773,user_551,2026-02-18 02:16:36.470285,ad_revenue,0.21,google_pay,USD
txn_20260217_774,user_453,2026-02-18 00:33:36.470285,ad_revenue,0.04,paypal,USD
txn_20260217_775,user_893,2026-02-18 00:23:36.470285,rental,6.47,apple_pay,USD
txn_20260217_776,user_553,2026-02-18 05:59:36.470285,ad_revenue,0.05,credit_card,USD
txn_20260217_777,user_361,2026-02-18 03:31:36.470285,subscription,9.99,google_pay,USD
txn_20260217_778,user_646,2026-02-18 03:10:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_779,user_62,2026-02-17 12:34:36.470285,rental,6.09,credit_card,USD
txn_20260217_780,user_991,2026-02-18 02:42:36.470285,subscription,19.99,credit_card,USD
txn_20260217_781,user_495,2026-02-17 12:47:36.470285,purchase,19.54,paypal,USD
txn_20260217_782,user_117,2026-02-18 04:01:36.470285,purchase,18.47,apple_pay,USD
txn_20260217_783,user_136,2026-02-17 23:25:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_784,user_703,2026-02-18 07:03:36.470285,subscription,9.99,google_pay,USD
txn_20260217_785,user_898,2026-02-18 02:49:36.470285,subscription,14.99,credit_card,USD
txn_20260217_786,user_657,2026-02-17 20:12:36.470285,subscription,19.99,credit_card,USD
txn_20260217_787,user_811,2026-02-18 05:25:36.470285,subscription,9.99,google_pay,USD
txn_20260217_788,user_193,2026-02-17 17:43:36.470285,subscription,19.99,paypal,USD
txn_20260217_789,user_196,2026-02-17 15:36:36.470285,subscription,14.99,google_pay,USD
txn_20260217_790,user_211,2026-02-17 23:34:36.470285,rental,4.66,paypal,USD
txn_20260217_791,user_103,2026-02-17 12:16:36.470285,rental,6.24,apple_pay,USD
txn_20260217_792,user_711,2026-02-17 15:22:36.470285,subscription,19.99,credit_card,USD
txn_20260217_793,user_957,2026-02-18 02:04:36.470285,subscription,9.99,paypal,USD
txn_20260217_794,user_877,2026-02-18 00:19:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_795,user_865,2026-02-17 17:43:36.470285,subscription,19.99,paypal,USD
txn_20260217_796,user_541,2026-02-18 09:08:36.470285,purchase,10.51,google_pay,USD
txn_20260217_797,user_129,2026-02-17 21:55:36.470285,ad_revenue,0.21,google_pay,USD
txn_20260217_798,user_306,2026-02-17 10:33:36.470285,ad_revenue,0.28,paypal,USD
txn_20260217_799,user_64,2026-02-17 23:32:36.470285,subscription,9.99,credit_card,USD
txn_20260217_800,user_407,2026-02-18 02:11:36.470285,rental,5.01,paypal,USD
txn_20260217_801,user_178,2026-02-18 09:57:36.470285,ad_revenue,0.25,credit_card,USD
txn_20260217_802,user_368,2026-02-18 01:56:36.470285,rental,5.33,paypal,USD
txn_20260217_803,user_412,2026-02-17 10:40:36.470285,ad_revenue,0.1,paypal,USD
txn_20260217_804,user_233,2026-02-18 03:04:36.470285,ad_revenue,0.19,apple_pay,USD
txn_20260217_805,user_549,2026-02-18 07:03:36.470285,subscription,19.99,paypal,USD
txn_20260217_806,user_891,2026-02-18 08:02:36.470285,ad_revenue,0.13,google_pay,USD
txn_20260217_807,user_139,2026-02-18 07:11:36.470285,purchase,22.7,google_pay,USD
txn_20260217_808,user_875,2026-02-17 19:22:36.470285,rental,6.82,paypal,USD
txn_20260217_809,user_976,2026-02-18 02:03:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_810,user_994,2026-02-17 20:06:36.470285,ad_revenue,0.02,credit_card,USD
txn_20260217_811,user_212,2026-02-18 02:08:36.470285,subscription,19.99,credit_card,USD
txn_20260217_812,user_136,2026-02-17 16:34:36.470285,ad_revenue,0.26,google_pay,USD
txn_20260217_813,user_696,2026-02-17 22:00:36.470285,subscription,19.99,credit_card,USD
txn_20260217_814,user_689,2026-02-18 01:07:36.470285,ad_revenue,0.22,google_pay,USD
txn_20260217_815,user_10,2026-02-18 08:23:36.470285,rental,5.45,google_pay,USD
txn_20260217_816,user_288,2026-02-17 10:54:36.470285,subscription,14.99,paypal,USD
txn_20260217_817,user_316,2026-02-17 23:11:36.470285,purchase,11.05,apple_pay,USD
txn_20260217_818,user_87,2026-02-17 22:49:36.470285,subscription,19.99,credit_card,USD
txn_20260217_819,user_47,2026-02-17 23:37:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_820,user_883,2026-02-18 01:32:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_821,user_917,2026-02-17 17:04:36.470285,subscription,14.99,google_pay,USD
txn_20260217_822,user_706,2026-02-17 17:15:36.470285,rental,4.12,credit_card,USD
txn_20260217_823,user_236,2026-02-17 16:25:36.470285,subscription,9.99,credit_card,USD
txn_20260217_824,user_309,2026-02-17 23:30:36.470285,rental,6.3,google_pay,USD
txn_20260217_825,user_980,2026-02-18 09:13:36.470285,subscription,14.99,credit_card,USD
txn_20260217_826,user_463,2026-02-17 22:58:36.470285,subscription,9.99,paypal,USD
txn_20260217_827,user_933,2026-02-17 13:10:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_828,user_955,2026-02-18 06:57:36.470285,ad_revenue,0.03,apple_pay,USD
txn_20260217_829,user_657,2026-02-17 22:09:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_830,user_207,2026-02-18 05:28:36.470285,purchase,15.84,credit_card,USD
txn_20260217_831,user_682,2026-02-17 21:18:36.470285,rental,5.7,paypal,USD
txn_20260217_832,user_881,2026-02-17 11:26:36.470285,ad_revenue,0.46,google_pay,USD
txn_20260217_833,user_739,2026-02-17 19:21:36.470285,purchase,15.54,credit_card,USD
txn_20260217_834,user_759,2026-02-17 14:03:36.470285,ad_revenue,0.19,apple_pay,USD
txn_20260217_835,user_313,2026-02-17 14:00:36.470285,subscription,9.99,credit_card,USD
txn_20260217_836,user_486,2026-02-17 13:37:36.470285,rental,6.75,credit_card,USD
txn_20260217_837,user_193,2026-02-17 19:48:36.470285,subscription,14.99,paypal,USD
txn_20260217_838,user_678,2026-02-17 11:10:36.470285,rental,6.7,apple_pay,USD
txn_20260217_839,user_597,2026-02-17 15:56:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_840,user_158,2026-02-17 18:04:36.470285,rental,5.58,credit_card,USD
txn_20260217_841,user_956,2026-02-17 17:47:36.470285,subscription,14.99,google_pay,USD
txn_20260217_842,user_443,2026-02-17 22:28:36.470285,rental,4.58,paypal,USD
txn_20260217_843,user_380,2026-02-17 19:22:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_844,user_625,2026-02-17 20:10:36.470285,subscription,9.99,paypal,USD
txn_20260217_845,user_641,2026-02-18 05:02:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_846,user_350,2026-02-18 09:56:36.470285,subscription,9.99,credit_card,USD
txn_20260217_847,user_904,2026-02-17 17:57:36.470285,ad_revenue,0.21,paypal,USD
txn_20260217_848,user_630,2026-02-17 18:44:36.470285,subscription,14.99,google_pay,USD
txn_20260217_849,user_331,2026-02-18 09:12:36.470285,ad_revenue,0.26,apple_pay,USD
txn_20260217_850,user_143,2026-02-18 06:34:36.470285,subscription,14.99,google_pay,USD
txn_20260217_851,user_401,2026-02-17 22:00:36.470285,rental,6.93,credit_card,USD
txn_20260217_852,user_686,2026-02-17 14:16:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_853,user_957,2026-02-18 00:56:36.470285,subscription,14.99,google_pay,USD
txn_20260217_854,user_73,2026-02-17 23:47:36.470285,ad_revenue,0.47,apple_pay,USD
txn_20260217_855,user_700,2026-02-17 10:22:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_856,user_484,2026-02-17 17:42:36.470285,subscription,19.99,google_pay,USD
txn_20260217_857,user_403,2026-02-17 20:39:36.470285,subscription,19.99,credit_card,USD
txn_20260217_858,user_717,2026-02-18 01:10:36.470285,ad_revenue,0.06,google_pay,USD
txn_20260217_859,user_418,2026-02-17 14:03:36.470285,rental,5.86,google_pay,USD
txn_20260217_860,user_128,2026-02-18 00:57:36.470285,rental,4.71,credit_card,USD
txn_20260217_861,user_292,2026-02-18 08:26:36.470285,ad_revenue,0.16,apple_pay,USD
txn_20260217_862,user_453,2026-02-18 07:36:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_863,user_841,2026-02-17 21:23:36.470285,ad_revenue,0.35,apple_pay,USD
txn_20260217_864,user_778,2026-02-18 03:09:36.470285,ad_revenue,0.31,apple_pay,USD
txn_20260217_865,user_2,2026-02-18 03:35:36.470285,ad_revenue,0.22,google_pay,USD
txn_20260217_866,user_941,2026-02-17 11:10:36.470285,subscription,14.99,google_pay,USD
txn_20260217_867,user_545,2026-02-17 21:21:36.470285,subscription,9.99,credit_card,USD
txn_20260217_868,user_206,2026-02-18 05:10:36.470285,rental,6.79,paypal,USD
txn_20260217_869,user_263,2026-02-17 11:43:36.470285,ad_revenue,0.19,credit_card,USD
txn_20260217_870,user_220,2026-02-17 13:02:36.470285,ad_revenue,0.12,google_pay,USD
txn_20260217_871,user_429,2026-02-17 16:13:36.470285,rental,5.84,credit_card,USD
txn_20260217_872,user_84,2026-02-17 13:22:36.470285,subscription,19.99,google_pay,USD
txn_20260217_873,user_264,2026-02-17 19:43:36.470285,ad_revenue,0.03,google_pay,USD
txn_20260217_874,user_311,2026-02-17 15:53:36.470285,rental,5.83,credit_card,USD
txn_20260217_875,user_1,2026-02-17 11:39:36.470285,ad_revenue,0.29,apple_pay,USD
txn_20260217_876,user_968,2026-02-17 21:18:36.470285,ad_revenue,0.31,apple_pay,USD
txn_20260217_877,user_148,2026-02-18 02:50:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_878,user_254,2026-02-17 21:45:36.470285,rental,6.3,google_pay,USD
txn_20260217_879,user_522,2026-02-18 00:36:36.470285,ad_revenue,0.47,credit_card,USD
txn_20260217_880,user_910,2026-02-17 11:58:36.470285,rental,5.52,apple_pay,USD
txn_20260217_881,user_722,2026-02-17 15:27:36.470285,subscription,9.99,paypal,USD
txn_20260217_882,user_755,2026-02-18 02:24:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_883,user_379,2026-02-18 00:01:36.470285,ad_revenue,0.34,apple_pay,USD
txn_20260217_884,user_732,2026-02-18 01:45:36.470285,ad_revenue,0.1,google_pay,USD
txn_20260217_885,user_920,2026-02-18 07:39:36.470285,subscription,19.99,paypal,USD
txn_20260217_886,user_835,2026-02-18 03:29:36.470285,purchase,23.41,paypal,USD
txn_20260217_887,user_471,2026-02-17 17:35:36.470285,rental,4.33,paypal,USD
txn_20260217_888,user_57,2026-02-17 14:10:36.470285,subscription,14.99,google_pay,USD
txn_20260217_889,user_144,2026-02-17 23:29:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_890,user_805,2026-02-17 11:22:36.470285,subscription,19.99,google_pay,USD
txn_20260217_891,user_726,2026-02-17 21:47:36.470285,ad_revenue,0.28,apple_pay,USD
txn_20260217_892,user_383,2026-02-17 17:41:36.470285,rental,4.75,apple_pay,USD
txn_20260217_893,user_990,2026-02-18 05:01:36.470285,subscription,14.99,google_pay,USD
txn_20260217_894,user_109,2026-02-17 15:48:36.470285,subscription,9.99,google_pay,USD
txn_20260217_895,user_135,2026-02-18 10:12:36.470285,rental,5.85,google_pay,USD
txn_20260217_896,user_554,2026-02-18 03:02:36.470285,rental,5.68,credit_card,USD
txn_20260217_897,user_633,2026-02-18 02:32:36.470285,subscription,19.99,google_pay,USD
txn_20260217_898,user_649,2026-02-18 03:57:36.470285,subscription,9.99,paypal,USD
txn_20260217_899,user_966,2026-02-17 17:57:36.470285,rental,5.12,paypal,USD
txn_20260217_900,user_829,2026-02-17 15:25:36.470285,rental,6.9,credit_card,USD
txn_20260217_901,user_170,2026-02-18 08:05:36.470285,subscription,9.99,credit_card,USD
txn_20260217_902,user_893,2026-02-17 15:34:36.470285,ad_revenue,0.28,paypal,USD
txn_20260217_903,user_350,2026-02-17 16:26:36.470285,subscription,9.99,paypal,USD
txn_20260217_904,user_971,2026-02-17 19:10:36.470285,subscription,19.99,google_pay,USD
txn_20260217_905,user_759,2026-02-18 05:08:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_906,user_11,2026-02-17 22:06:36.470285,subscription,14.99,google_pay,USD
txn_20260217_907,user_143,2026-02-17 17:44:36.470285,purchase,14.56,credit_card,USD
txn_20260217_908,user_809,2026-02-18 06:56:36.470285,rental,4.9,credit_card,USD
txn_20260217_909,user_792,2026-02-17 11:09:36.470285,ad_revenue,0.08,credit_card,USD
txn_20260217_910,user_843,2026-02-17 12:56:36.470285,purchase,18.6,apple_pay,USD
txn_20260217_911,user_880,2026-02-17 23:10:36.470285,rental,5.92,apple_pay,USD
txn_20260217_912,user_49,2026-02-17 21:26:36.470285,subscription,9.99,paypal,USD
txn_20260217_913,user_418,2026-02-17 14:31:36.470285,subscription,14.99,google_pay,USD
txn_20260217_914,user_545,2026-02-18 04:18:36.470285,ad_revenue,0.1,google_pay,USD
txn_20260217_915,user_717,2026-02-18 07:49:36.470285,ad_revenue,0.37,credit_card,USD
txn_20260217_916,user_275,2026-02-18 02:13:36.470285,rental,4.01,apple_pay,USD
txn_20260217_917,user_478,2026-02-17 19:23:36.470285,ad_revenue,0.49,paypal,USD
txn_20260217_918,user_182,2026-02-18 01:15:36.470285,rental,4.03,credit_card,USD
txn_20260217_919,user_200,2026-02-17 14:08:36.470285,subscription,19.99,credit_card,USD
txn_20260217_920,user_492,2026-02-17 11:11:36.470285,subscription,19.99,google_pay,USD
txn_20260217_921,user_649,2026-02-18 05:33:36.470285,purchase,14.37,credit_card,USD
txn_20260217_922,user_372,2026-02-18 04:03:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_923,user_821,2026-02-17 17:34:36.470285,subscription,9.99,paypal,USD
txn_20260217_924,user_814,2026-02-18 08:01:36.470285,purchase,12.5,credit_card,USD
txn_20260217_925,user_35,2026-02-18 00:01:36.470285,subscription,14.99,google_pay,USD
txn_20260217_926,user_486,2026-02-18 00:37:36.470285,ad_revenue,0.09,paypal,USD
txn_20260217_927,user_399,2026-02-18 10:07:36.470285,ad_revenue,0.17,google_pay,USD
txn_20260217_928,user_774,2026-02-18 05:42:36.470285,subscription,14.99,credit_card,USD
txn_20260217_929,user_21,2026-02-17 16:15:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_930,user_585,2026-02-17 21:53:36.470285,subscription,14.99,paypal,USD
txn_20260217_931,user_887,2026-02-17 13:55:36.470285,rental,6.24,paypal,USD
txn_20260217_932,user_128,2026-02-17 10:58:36.470285,ad_revenue,0.06,paypal,USD
txn_20260217_933,user_493,2026-02-18 03:31:36.470285,rental,5.34,credit_card,USD
txn_20260217_934,user_134,2026-02-17 15:52:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_935,user_93,2026-02-17 18:13:36.470285,rental,6.42,paypal,USD
txn_20260217_936,user_701,2026-02-18 07:54:36.470285,rental,4.28,google_pay,USD
txn_20260217_937,user_400,2026-02-18 01:12:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_938,user_939,2026-02-18 01:46:36.470285,rental,6.55,apple_pay,USD
txn_20260217_939,user_508,2026-02-17 17:05:36.470285,subscription,14.99,credit_card,USD
txn_20260217_940,user_192,2026-02-17 21:04:36.470285,ad_revenue,0.18,credit_card,USD
txn_20260217_941,user_976,2026-02-18 00:24:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_942,user_12,2026-02-17 22:17:36.470285,subscription,14.99,credit_card,USD
txn_20260217_943,user_150,2026-02-17 12:39:36.470285,rental,5.11,google_pay,USD
txn_20260217_944,user_234,2026-02-17 14:25:36.470285,ad_revenue,0.15,apple_pay,USD
txn_20260217_945,user_429,2026-02-17 22:10:36.470285,ad_revenue,0.4,apple_pay,USD
txn_20260217_946,user_444,2026-02-17 21:59:36.470285,subscription,19.99,google_pay,USD
txn_20260217_947,user_548,2026-02-17 19:56:36.470285,ad_revenue,0.37,google_pay,USD
txn_20260217_948,user_686,2026-02-18 04:52:36.470285,rental,5.78,paypal,USD
txn_20260217_949,user_201,2026-02-18 09:36:36.470285,ad_revenue,0.44,google_pay,USD
txn_20260217_950,user_990,2026-02-18 02:59:36.470285,ad_revenue,0.14,google_pay,USD
txn_20260217_951,user_105,2026-02-18 04:11:36.470285,subscription,9.99,paypal,USD
txn_20260217_952,user_163,2026-02-17 19:44:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_953,user_100,2026-02-18 06:17:36.470285,ad_revenue,0.46,credit_card,USD
txn_20260217_954,user_859,2026-02-18 01:49:36.470285,subscription,19.99,paypal,USD
txn_20260217_955,user_491,2026-02-18 04:05:36.470285,purchase,19.52,apple_pay,USD
txn_20260217_956,user_88,2026-02-17 13:57:36.470285,subscription,19.99,google_pay,USD
txn_20260217_957,user_941,2026-02-18 05:22:36.470285,rental,4.47,credit_card,USD
txn_20260217_958,user_549,2026-02-17 15:14:36.470285,subscription,9.99,google_pay,USD
txn_20260217_959,user_198,2026-02-18 00:33:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_960,user_928,2026-02-17 12:32:36.470285,ad_revenue,0.38,google_pay,USD
txn_20260217_961,user_186,2026-02-18 02:34:36.470285,ad_revenue,0.22,credit_card,USD
txn_20260217_962,user_904,2026-02-17 13:07:36.470285,subscription,9.99,credit_card,USD
txn_20260217_963,user_580,2026-02-18 07:34:36.470285,purchase,22.64,google_pay,USD
txn_20260217_964,user_329,2026-02-17 15:58:36.470285,subscription,14.99,credit_card,USD
txn_20260217_965,user_671,2026-02-17 13:49:36.470285,subscription,9.99,paypal,USD
txn_20260217_966,user_984,2026-02-18 02:08:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_967,user_242,2026-02-17 11:30:36.470285,subscription,14.99,credit_card,USD
txn_20260217_968,user_348,2026-02-17 19:25:36.470285,purchase,13.44,paypal,USD
txn_20260217_969,user_647,2026-02-17 21:31:36.470285,ad_revenue,0.46,paypal,USD
txn_20260217_970,user_758,2026-02-17 20:34:36.470285,rental,4.43,credit_card,USD
txn_20260217_971,user_352,2026-02-18 00:38:36.470285,subscription,19.99,paypal,USD
txn_20260217_972,user_576,2026-02-17 23:29:36.470285,subscription,9.99,credit_card,USD
txn_20260217_973,user_679,2026-02-17 20:26:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_974,user_926,2026-02-18 00:16:36.470285,subscription,14.99,paypal,USD
txn_20260217_975,user_744,2026-02-17 19:11:36.470285,rental,6.3,apple_pay,USD
txn_20260217_976,user_105,2026-02-18 03:24:36.470285,rental,4.18,paypal,USD
txn_20260217_977,user_616,2026-02-17 13:31:36.470285,purchase,18.33,credit_card,USD
txn_20260217_978,user_266,2026-02-18 00:11:36.470285,subscription,14.99,credit_card,USD
txn_20260217_979,user_465,2026-02-17 15:50:36.470285,rental,5.95,google_pay,USD
txn_20260217_980,user_714,2026-02-18 07:27:36.470285,subscription,14.99,google_pay,USD
txn_20260217_981,user_174,2026-02-18 01:43:36.470285,subscription,19.99,credit_card,USD
txn_20260217_982,user_223,2026-02-17 22:12:36.470285,subscription,14.99,google_pay,USD
txn_20260217_983,user_146,2026-02-18 10:04:36.470285,subscription,14.99,credit_card,USD
txn_20260217_984,user_965,2026-02-17 15:33:36.470285,subscription,14.99,apple_pay,USD
txn_20260217_985,user_336,2026-02-17 15:46:36.470285,subscription,9.99,google_pay,USD
txn_20260217_986,user_953,2026-02-18 04:41:36.470285,ad_revenue,0.39,credit_card,USD
txn_20260217_987,user_107,2026-02-17 18:05:36.470285,subscription,14.99,google_pay,USD
txn_20260217_988,user_613,2026-02-17 15:11:36.470285,purchase,18.53,google_pay,USD
txn_20260217_989,user_940,2026-02-17 22:43:36.470285,subscription,14.99,paypal,USD
txn_20260217_990,user_537,2026-02-17 20:14:36.470285,subscription,9.99,credit_card,USD
txn_20260217_991,user_751,2026-02-17 21:04:36.470285,ad_revenue,0.42,paypal,USD
txn_20260217_992,user_560,2026-02-17 16:18:36.470285,ad_revenue,0.45,paypal,USD
txn_20260217_993,user_562,2026-02-17 21:28:36.470285,subscription,14.99,google_pay,USD
txn_20260217_994,user_698,2026-02-18 05:43:36.470285,purchase,14.53,apple_pay,USD
txn_20260217_995,user_571,2026-02-17 15:34:36.470285,rental,6.75,apple_pay,USD
txn_20260217_996,user_268,2026-02-18 03:53:36.470285,ad_revenue,0.26,apple_pay,USD
txn_20260217_997,user_163,2026-02-17 16:45:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_998,user_360,2026-02-17 23:28:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_999,user_79,2026-02-17 15:56:36.470285,subscription,9.99,credit_card,USD
txn_20260217_1000,user_927,2026-02-17 12:36:36.470285,subscription,9.99,paypal,USD
txn_20260217_1001,user_45,2026-02-17 17:03:36.470285,subscription,14.99,google_pay,USD
txn_20260217_1002,user_241,2026-02-18 09:05:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_1003,user_404,2026-02-18 04:21:36.470285,subscription,9.99,credit_card,USD
txn_20260217_1004,user_603,2026-02-18 04:06:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_1005,user_318,2026-02-17 14:11:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_1006,user_148,2026-02-17 16:12:36.470285,subscription,19.99,credit_card,USD
txn_20260217_1007,user_306,2026-02-18 01:17:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_1008,user_107,2026-02-18 04:43:36.470285,subscription,19.99,credit_card,USD
txn_20260217_1009,user_369,2026-02-17 12:54:36.470285,ad_revenue,0.45,credit_card,USD
txn_20260217_1010,user_934,2026-02-18 08:40:36.470285,subscription,19.99,apple_pay,USD
txn_20260217_1011,user_905,2026-02-18 00:35:36.470285,rental,6.66,google_pay,USD
txn_20260217_1012,user_437,2026-02-17 18:36:36.470285,subscription,14.99,paypal,USD
txn_20260217_1013,user_681,2026-02-17 10:30:36.470285,subscription,14.99,google_pay,USD
txn_20260217_1014,user_775,2026-02-17 23:29:36.470285,ad_revenue,0.42,google_pay,USD
txn_20260217_1015,user_691,2026-02-18 01:54:36.470285,subscription,19.99,credit_card,USD
txn_20260217_1016,user_543,2026-02-17 13:40:36.470285,rental,5.36,apple_pay,USD
txn_20260217_1017,user_711,2026-02-17 12:32:36.470285,subscription,9.99,credit_card,USD
txn_20260217_1018,user_253,2026-02-18 04:40:36.470285,rental,6.97,apple_pay,USD
txn_20260217_1019,user_206,2026-02-17 13:38:36.470285,subscription,9.99,apple_pay,USD
txn_20260217_1020,user_220,2026-02-18 05:48:36.470285,subscription,14.99,apple_pay,USD
